 8638 xpcproxy	Created        /private/var/tmp/cy-wS22sw.dylib	
 8732 xpcproxy	Deleted        /private/var/tmp/cy-PKjatw.dylib	
 8732 xpcproxy	Modified       /private/var/tmp/cy-PKjatw.dylib	
 8732 xpcproxy	Created        /private/var/tmp/cy-WDQbMT.dylib	
 8732 xpcproxy	Deleted        /private/var/tmp/cy-WDQbMT.dylib	
 8732 xpcproxy	Modified       /private/var/tmp/cy-WDQbMT.dylib	
 8732 xpcproxy	Created        /private/var/tmp/cy-5r47Uu.dylib	
 8732 xpcproxy	Deleted        /private/var/tmp/cy-5r47Uu.dylib	
 8732 xpcproxy	Modified       /private/var/tmp/cy-5r47Uu.dylib	
 8732 xpcproxy	Created        /private/var/tmp/cy-pri8Lj.dylib	
 8732 xpcproxy	Deleted        /private/var/tmp/cy-pri8Lj.dylib	
 8732 xpcproxy	Modified       /private/var/tmp/cy-pri8Lj.dylib	
 8732 xpcproxy	Created        /private/var/tmp/cy-UfTL9U.dylib	
 8732 xpcproxy	Deleted        /private/var/tmp/cy-UfTL9U.dylib	
 8732 xpcproxy	Modified       /private/var/tmp/cy-UfTL9U.dylib	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-journal	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjA3C52991F	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjA3C52991F	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjA3C52991F	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-journal	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-journal	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjB5795A9F1	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjB5795A9F1	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjB5795A9F1	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj6A734C979	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj6A734C979	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj6A734C979	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj912D8C925	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj912D8C925	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj912D8C925	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj9CDB0697B	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj9CDB0697B	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj9CDB0697B	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj58D86F928	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj58D86F928	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj58D86F928	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj2777AF99D	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj2777AF99D	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj2777AF99D	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjA6821E949	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjA6821E949	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjA6821E949	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj59A02D9EC	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj59A02D9EC	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj59A02D9EC	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjC331C19F6	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjC331C19F6	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjC331C19F6	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj56B8E4973	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj56B8E4973	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj56B8E4973	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj6EC698948	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj6EC698948	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj6EC698948	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj50AAEE919	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj50AAEE919	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj50AAEE919	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj25F828928	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj25F828928	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj25F828928	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj2EDC8D9FD	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj2EDC8D9FD	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj2EDC8D9FD	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjBD829E980	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjBD829E980	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjBD829E980	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj5D425A945	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj5D425A945	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj5D425A945	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjA8F229951	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjA8F229951	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjA8F229951	
 8735 xpcproxy	Created        /private/var/tmp/cy-1SBHmu.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-1SBHmu.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-1SBHmu.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-ffX8Oa.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-ffX8Oa.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-ffX8Oa.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-790Mfm.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-790Mfm.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-790Mfm.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-1hU7q5.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-1hU7q5.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-1hU7q5.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-u7BCtz.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-u7BCtz.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-u7BCtz.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-ihSUvS.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-ihSUvS.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-ihSUvS.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-xTQlbG.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-xTQlbG.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-xTQlbG.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-BjW2Li.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-BjW2Li.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-BjW2Li.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-doAe83.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-doAe83.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-doAe83.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-KASe2J.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-KASe2J.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-KASe2J.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-Y3FNml.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-Y3FNml.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-Y3FNml.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-Hs9qD2.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-Hs9qD2.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-Hs9qD2.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-exzfwE.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-exzfwE.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-exzfwE.dylib	
 8735 xpcproxy	Created        /private/var/tmp/cy-VR1SVh.dylib	
 8735 xpcproxy	Deleted        /private/var/tmp/cy-VR1SVh.dylib	
 8735 xpcproxy	Modified       /private/var/tmp/cy-VR1SVh.dylib	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-journal	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjDF9035998	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjDF9035998	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjDF9035998	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-journal	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-journal	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjD55659943	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjD55659943	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mjD55659943	
 8697 itunesstored	Created        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj11802696A	
 8697 itunesstored	Modified       /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj11802696A	
 8697 itunesstored	Deleted        /private/var/mobile/Media/Downloads/downloads.28.sqlitedb-mj11802696A	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Created        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Modified       /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
  445 routined	Deleted        /private/var/mobile/Library/Caches/com.apple.routined/cache_encryptedB.db-journal	
